url,name,discount,price,location,image_url,brand,model_name,ram,rom,warranty
https://www.lazada.vn/products/pdp-i3104849898.html,điện thoại 0PP0 A92 (8GB/128GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,720000,Hà Nội,https://img.lazcdn.com/g/p/6511a36f6bd5b3f1a264643cd4166036.jpg_200x200q80.avif,<s>,0PP0 A92 (8GB/128GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104848366.html,Điện thoại Vivo X200 Pro Mini 16GB/512GB chính hãng bảo hành điện tử,28,6490000,Hà Nội,https://img.lazcdn.com/g/p/4219a1e52009007f65a6634f958d30d1.png_200x200q80.avif,,Vivo X200 Pro Mini,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104842452.html,Điện thoại Xiaomi 15 Pro 5G 16GB/256GB Chính hãng bảo hành điện tử,33,5990000,Hà Nội,https://img.lazcdn.com/g/p/623b17e3ca38cc6cd8611b7e7849d2fb.png_200x200q80.avif,<s>,Xiaomi,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104811600.html,Điện thoại Xiaomi 14 5G 12GB/512GB Chính Hãng bảo hành điện tử,20,3990000,Hà Nội,https://img.lazcdn.com/g/p/e7b67f01246813916d4b54089549beca.png_200x200q80.avif,<s>,Xiaomi,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104786856.html,Điện thoại Xiaomi REDMI K80 Pro 5G 12GB/512GB chính hãng bảo hành điện tử,34,4590000,Hà Nội,https://img.lazcdn.com/g/p/81e3cbd2f07427b4d80f54bde9dc28f4.png_200x200q80.avif,<s>,Xiaomi REDMI K80 Pro,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104742888.html,Điện thoại Vivo X100s 5G 16GB/256GB chính hãng bảo hành điện tử,34,4590000,Hà Nội,https://img.lazcdn.com/g/p/2a6c994191008e688d383b26f3a0afc3.png_200x200q80.avif,<s>,Vivo X100s 5G 16GB/256GB,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104725496.html,Điện thoại HONOR X9c 5G 12GB/256GB Mới 100% chính hãng Bảo hành điện tử,29,3590000,Hà Nội,https://img.lazcdn.com/g/p/e14ff71f89ea27605efe2c3534ee357a.png_200x200q80.avif,<s>,HONOR X9c 5G 12GB/256GB,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104714998.html,Điện thoại Xiaomi REDMI Note 14 8GB/128GB Chính hãng bảo hành điện tử,38,3090000,Hà Nội,https://img.lazcdn.com/g/p/9e4a37ee2f0bd1d7a8a62449aafa09f9.png_200x200q80.avif,<s>,Xiaomi REDMI Note 14,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104710983.html,Điện thoại Xiaomi Redmi Note 13 Pro 5G 12GB/256GB chính hãng bảo hành điện tử,37,3190000,Hà Nội,https://img.lazcdn.com/g/p/64d068fdabb75363ba9bef38a8810ac7.png_200x200q80.avif,<s>,Xiaomi Redmi Note 13 Pro 5G 12GB/256GB,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104710026.html,điện thoại 0PP0 Ren012 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,950000,Bình Thuận,https://img.lazcdn.com/g/p/e195cd5e7ad6ee078459cb64247576dc.jpg_200x200q80.avif,<s>,0PP0 Ren012 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104709014.html,điện thoại 0PP0 Ren08pr0 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,900000,Bình Thuận,https://img.lazcdn.com/g/p/e78309226d73fec5f8c33fc0856f35be.jpg_200x200q80.avif,<s>,0PP0 Ren08pr0 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104649478.html,"Điện thoại siêu phẩm SS_ A55 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng",50,1100000,Bình Thuận,https://img.lazcdn.com/g/p/1d3dc590396f33e0b4fe9062d507d14f.jpg_200x200q80.avif,<s>,SS_ A55 5G,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104550994.html,"Điện thoạimi Mi 14 Utra Cấu hình mạnh, cày game nặng siêu mượt (16+512GB) | Màn hình 6.73",50,1400000,Bình Thuận,https://img.lazcdn.com/g/p/46adb94ff5bb2bb07e7386372409f852.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104404079.html,Samsung a30 3/32gz,0,910000,Kiên Giang,https://img.lazcdn.com/g/ff/kf/Sa4bf36978f16450093cd8aa05d97f570S.jpg_200x200q80.avif,Samsung,Samsung,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104382048.html,Điện Thoại Xiaomi Redmi Note 13 Pro 5G (8GB-256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,43,3899000,Hà Nội,https://img.lazcdn.com/g/p/7db35c01e561f687c664327f25f7b546.jpg_200x200q80.avif,<s>,,<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3104377002.html,Điện Thoại Xiaomi 13T 5G (12GB/256GB) Chính Hãng 100% Full Box Nguyên Seal Bảo Hành 18 Tháng,46,3599000,Hà Nội,https://img.lazcdn.com/g/p/0bfa0a0e83053500fbd976cc351aff7b.jpg_200x200q80.avif,<s>,Xiaomi 13T 5G (12GB/256GB),<s>,<s>,18 Tháng
https://www.lazada.vn/products/pdp-i3104362569.html,"Điện thoạimi Mi 13 Utra Cấu hình mạnh, cày game nặng siêu mượt",65,840000,Hồ Chí Minh,https://img.lazcdn.com/g/p/c21c4cd9d3ba12b0d9f624091b08961a.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104340007.html,"Điện thoại Redmi_n0te 13pr Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",50,1200000,Tiền Giang,https://img.lazcdn.com/g/p/0ae58627d8a42f5390b5278cd0d5a660.jpg_200x200q80.avif,<s>,,8GB/128GB pin 5000 mAh,5000 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3104299187.html,"Điện thoại  Redmi_n0te 12 Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",50,800000,Tiền Giang,https://img.lazcdn.com/g/p/007c3af28afea99fb048a87be68d07c9.jpg_200x200q80.avif,<s>,Redmi_n0te 12,5000 mAh,5000 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3104296196.html,"Điện thoại siêu phẩm SS_ z f0ld 5 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",50,1600000,Hà Nội,https://img.lazcdn.com/g/p/6e1e3696a85a2b650580f645ba8f2fc7.jpg_200x200q80.avif,<s>,SS_ z f0ld 5,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104296194.html,"Điện thoại Redmi_n0te 13pr Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",50,1200000,Hà Nội,https://img.lazcdn.com/g/p/0ae58627d8a42f5390b5278cd0d5a660.jpg_200x200q80.avif,<s>,,8GB/128GB pin 5000 mAh,5000 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3104293016.html,"Điện thoại Redmi_n0te 10pr0 Ram 8GB/128GB pin 5020 mAh máy chính hãng, bảo hành 12 tháng",50,800000,Sơn La,https://img.lazcdn.com/g/p/2e3db16dc75b277df74c57c0515a4e6a.jpg_200x200q80.avif,<s>,,8GB/128GB pin 5020 mAh,<s> Bộ nhớ trong (ROM) của sản phẩm là bao nhiêu?</s></s> Điện thoại Redmi_n0te 10pr0 Ram 8GB/128GB pin 5020 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3104291124.html,[Chính hãng]Điện thoại 0PP0_Ren0 13 5G - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày),50,1400000,Bắc Ninh,https://img.lazcdn.com/g/p/a819fad4b27b1ec18e35d18ddb8f56a5.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104289240.html,"Điện thoại Redmi_n0te 10pr0 Ram 8GB/128GB pin 5020 mAh máy chính hãng, bảo hành 12 tháng",50,800000,Hà Nội,https://img.lazcdn.com/g/p/2e3db16dc75b277df74c57c0515a4e6a.jpg_200x200q80.avif,<s>,,8GB/128GB pin 5020 mAh,<s> Bộ nhớ trong (ROM) của sản phẩm là bao nhiêu?</s></s> Điện thoại Redmi_n0te 10pr0 Ram 8GB/128GB pin 5020 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3104288178.html,[Chính hãng] Điện thoại 0pp0_FFind_X8 Pr0 (12GB/256GB) - Hàng chính hãng,50,1500000,Bắc Ninh,https://img.lazcdn.com/g/p/0bcdfbf785cea87ae8ed481d946d566c.jpg_200x200q80.avif,<s>,Điện thoại 0pp0_FFind_X8 Pr0 (12GB/256GB),<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104287036.html,"Điện thoại SS 24ut máy 2sim ram 12G/512G Chính Hãng, bảo hành 12 tháng",50,1500000,Bắc Ninh,https://img.lazcdn.com/g/p/5d75944756c32a7fad2b4640e8135ecb.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104286235.html,"Điện thoạimi Mi 13 Utra Cấu hình mạnh, cày game nặng siêu mượt",50,1200000,Bắc Ninh,https://img.lazcdn.com/g/p/9f7e6b4f58058bbdcdf56da994529595.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104284360.html,"Điện thoạimi Mi 13 Utra Cấu hình mạnh, cày game nặng siêu mượt",50,1200000,Hà Nội,https://img.lazcdn.com/g/p/9f7e6b4f58058bbdcdf56da994529595.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104280262.html,"Điện thoại siêu phẩm SS_ A55 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",50,1100000,Bắc Ninh,https://img.lazcdn.com/g/p/1d3dc590396f33e0b4fe9062d507d14f.jpg_200x200q80.avif,<s>,SS_ A55 5G,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104277465.html,"Điện thoại Redmi_n0te 13pr Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",50,1200000,Hà Nội,https://img.lazcdn.com/g/p/0ae58627d8a42f5390b5278cd0d5a660.jpg_200x200q80.avif,<s>,,8GB/128GB pin 5000 mAh,5000 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3104275325.html,"Điện thoại siêu phẩm SS_ z f0ld 5 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",50,1600000,Long An,https://img.lazcdn.com/g/p/6e1e3696a85a2b650580f645ba8f2fc7.jpg_200x200q80.avif,<s>,SS_ z f0ld 5,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104274359.html,"Điện thoại SS 22ut máy 2sim ram 12G/256G Chính Hãng, bảo hành 12 tháng",50,1200000,Bắc Ninh,https://img.lazcdn.com/g/p/549fc3fa7ee835d11af459d03d8cbd37.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104271001.html,"Điện thoại Ss M51 2sim ram 8G/128G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, VÂN TAY OK",50,700000,Nam Định,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_200x200q80.avif,<s>,<s>,,<s>,<s>
https://www.lazada.vn/products/pdp-i3104267488.html,[Chính hãng] Điện thoại 0pp0_FFind_X8 Pr0 (12GB/256GB) - Hàng chính hãng,50,1500000,Hà Nội,https://img.lazcdn.com/g/p/0bcdfbf785cea87ae8ed481d946d566c.jpg_200x200q80.avif,<s>,Điện thoại 0pp0_FFind_X8 Pr0 (12GB/256GB),<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104262577.html,"Điện thoại  Redmi_n0te 12 Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",50,800000,Hà Nội,https://img.lazcdn.com/g/p/007c3af28afea99fb048a87be68d07c9.jpg_200x200q80.avif,<s>,Redmi_n0te 12,5000 mAh,5000 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3104260400.html,điện thoại 0PP0 Ren08pr0 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,900000,Long An,https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_200x200q80.avif,<s>,0PP0 Ren08pr0 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104257547.html,"Điện thoại SS 23ut máy 2sim ram 12G/512G Chính Hãng, bảo hành 12 tháng",50,1300000,Hà Nội,https://img.lazcdn.com/g/p/f28660b3cb1fadc4bc0251d0b6a92bf2.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104256596.html,"Điện thoại Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",50,800000,Hà Nội,https://img.lazcdn.com/g/p/a4a317aaa363f909b0125c001e29efa0.jpg_200x200q80.avif,<s>,"Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",,<s>,<s>
https://www.lazada.vn/products/pdp-i3104256264.html,"Điện thoại siêu phẩm SS_ z f0ld 5 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",50,1600000,Lào Cai,https://img.lazcdn.com/g/p/6e1e3696a85a2b650580f645ba8f2fc7.jpg_200x200q80.avif,<s>,SS_ z f0ld 5,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104254389.html,"Điện thoại  Redmi_n0te 12 Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",50,800000,Sơn La,https://img.lazcdn.com/g/p/007c3af28afea99fb048a87be68d07c9.jpg_200x200q80.avif,<s>,Redmi_n0te 12,5000 mAh,5000 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3104254289.html,"Điện thoại Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",50,800000,Lào Cai,https://img.lazcdn.com/g/p/a4a317aaa363f909b0125c001e29efa0.jpg_200x200q80.avif,<s>,"Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",,<s>,<s>
https://www.lazada.vn/products/pdp-i3104241717.html,"Điện thoại Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",50,800000,Tiền Giang,https://img.lazcdn.com/g/p/a4a317aaa363f909b0125c001e29efa0.jpg_200x200q80.avif,<s>,"Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",,<s>,<s>
https://www.lazada.vn/products/pdp-i3104237678.html,"Điện thoại mi Mi 15 Utra Cấu hình mạnh, cày game nặng siêu mượt (16+512GB) | Màn hình 6.73""",50,1600000,Hà Nội,https://img.lazcdn.com/g/p/e1b036f4d90d6246add04aa67b41a053.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104233233.html,điện thoại 0PP0 Ren08pr0 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,900000,Hà Nội,https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_200x200q80.avif,<s>,0PP0 Ren08pr0 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104232686.html,[Chính hãng]Điện thoại 0PP0_Ren0 13 5G - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày),50,1400000,Hà Nội,https://img.lazcdn.com/g/p/a819fad4b27b1ec18e35d18ddb8f56a5.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104231181.html,điện thoại 0PP0 Ren012 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,950000,Bắc Ninh,https://img.lazcdn.com/g/p/88036aff56da54e1dafcb8a56ec0f5bd.jpg_200x200q80.avif,<s>,0PP0 Ren012 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104228606.html,"Điện thoại siêu phẩm SS_ z f0ld 4 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",50,1400000,Bắc Ninh,https://img.lazcdn.com/g/p/f5eb29d04b110755db15abe4a296be1f.jpg_200x200q80.avif,<s>,SS_ z f0ld 4,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104227733.html,"Điện thoại SS A32 máy 2sim ram 6G/128G Chính Hãng, VÂN TAY OK",50,800000,Hà Nội,https://img.lazcdn.com/g/p/724767a6ee1a8450f63d74b616647f8d.jpg_200x200q80.avif,<s>,"Điện thoại SS A32 máy 2sim ram 6G/128G Chính Hãng, VÂN TAY OK",<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104220715.html,[Chính hãng] Điện thoại Opp0 FFIND N3 FLIP (12GB/256GB) - Hàng chính hãng,50,1500000,Hà Nội,https://img.lazcdn.com/g/p/72387abcc588df9763079c9cc69ef2fc.jpg_200x200q80.avif,<s>,Điện thoại Opp0 FFIND N3 FLIP (12GB/256GB),<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104220526.html,"Điện thoại SS 22ut máy 2sim ram 12G/256G Chính Hãng, bảo hành 12 tháng",50,1200000,Sơn La,https://img.lazcdn.com/g/p/549fc3fa7ee835d11af459d03d8cbd37.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104215277.html,"Điện thoại siêu phẩm SS_ z f0ld 4 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",50,1400000,Nam Định,https://img.lazcdn.com/g/p/f5eb29d04b110755db15abe4a296be1f.jpg_200x200q80.avif,<s>,SS_ z f0ld 4,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104203642.html,Samsung j5 chống cháy cho anh em,0,559000,Kiên Giang,https://img.lazcdn.com/g/ff/kf/S29d9b710971a4cd4a4a8419758848a4bk.jpg_200x200q80.avif,Samsung,Samsung j5,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104200413.html,"Điện thoại siêu phẩm SS_ A72 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",50,820000,Tiền Giang,https://img.lazcdn.com/g/p/5902f9c37479817cea7fcb870f00bb93.jpg_200x200q80.avif,<s>,SS_ A72 5G,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104198455.html,"Điện thoại SS 24ut máy 2sim ram 12G/512G Chính Hãng, bảo hành 12 tháng",50,1500000,Hà Nội,https://img.lazcdn.com/g/p/5d75944756c32a7fad2b4640e8135ecb.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104194867.html,điện thoại 0PP0 Ren012 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,950000,Hà Nội,https://img.lazcdn.com/g/p/88036aff56da54e1dafcb8a56ec0f5bd.jpg_200x200q80.avif,<s>,0PP0 Ren012 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104190745.html,"Điện thoại Redmi_n0te 10pr0 Ram 8GB/128GB pin 5020 mAh máy chính hãng, bảo hành 12 tháng",50,800000,Long An,https://img.lazcdn.com/g/p/2e3db16dc75b277df74c57c0515a4e6a.jpg_200x200q80.avif,<s>,,8GB/128GB pin 5020 mAh,<s> Bộ nhớ trong (ROM) của sản phẩm là bao nhiêu?</s></s> Điện thoại Redmi_n0te 10pr0 Ram 8GB/128GB pin 5020 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3104188849.html,"Điện thoại Ss M51 2sim ram 8G/128G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, VÂN TAY OK",50,700000,Hà Nội,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_200x200q80.avif,<s>,<s>,,<s>,<s>
https://www.lazada.vn/products/pdp-i3104187482.html,"Điện thoại SS 22ut máy 2sim ram 12G/256G Chính Hãng, bảo hành 12 tháng",50,1200000,Hà Nội,https://img.lazcdn.com/g/p/549fc3fa7ee835d11af459d03d8cbd37.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104187431.html,điện thoại 0PP0 Ren08pr0 5G (12GB/256GB) | Cấu hình Cao Chiến mọi Game mượt - Hàng chính hãng Bảo hành 12 tháng,50,900000,Lào Cai,https://img.lazcdn.com/g/p/674c91cf325950e41cd7550b3f1864cd.jpg_200x200q80.avif,<s>,0PP0 Ren08pr0 5G (12GB/256GB),<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104185483.html,"Điện thoại siêu phẩm SS_ A72 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",50,820000,Hà Nội,https://img.lazcdn.com/g/p/5902f9c37479817cea7fcb870f00bb93.jpg_200x200q80.avif,<s>,SS_ A72 5G,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104170474.html,"Điện thoại siêu bền Oukitel WP36(loa to Âm thanh 8D Triple-Cam,Pin 10600mAh,Ram16GB(8+8),Rom128GB,CPU MediaTek 8788)",65,916300,Nam Định,https://img.lazcdn.com/g/p/9fa8e3c283eaa99c8132adccfe44f863.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104760863.html,Điện thoại Vivo iQOO Z9 Turbo Plus 16GB/256GB Chính hãng bảo hành điện tử,32,4090000,Hà Nội,https://img.lazcdn.com/g/p/bd9583fd002fe791a42abc3efa4a8707.png_200x200q80.avif,Vivo,Vivo iQOO Z9 Turbo Plus,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104164559.html,"Điện thoại  Redmi_n0te 12 Ram 8GB/128GB pin 5000 mAh máy chính hãng, bảo hành 12 tháng",50,800000,Long An,https://img.lazcdn.com/g/p/007c3af28afea99fb048a87be68d07c9.jpg_200x200q80.avif,<s>,Redmi_n0te 12,5000 mAh,5000 mAh,12 tháng
https://www.lazada.vn/products/pdp-i3104160921.html,"Điện thoại siêu phẩm SS_ z f0ld 4 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",50,1400000,Hà Nội,https://img.lazcdn.com/g/p/f5eb29d04b110755db15abe4a296be1f.jpg_200x200q80.avif,<s>,SS_ z f0ld 4,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104155851.html,"Điện thoại mi Mi 15 Utra Cấu hình mạnh, cày game nặng siêu mượt (16+512GB) | Màn hình 6.73""",50,1600000,Long An,https://img.lazcdn.com/g/p/e1b036f4d90d6246add04aa67b41a053.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104154745.html,"Điện thoại Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",50,800000,Sơn La,https://img.lazcdn.com/g/p/a4a317aaa363f909b0125c001e29efa0.jpg_200x200q80.avif,<s>,"Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",,<s>,<s>
https://www.lazada.vn/products/pdp-i3104154741.html,"Điện thoại siêu phẩm SS_ A55 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",50,1100000,Sơn La,https://img.lazcdn.com/g/p/1d3dc590396f33e0b4fe9062d507d14f.jpg_200x200q80.avif,<s>,SS_ A55 5G,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104152490.html,[Chính hãng]Điện thoại 0PP0_Ren0 13 5G - (BH 12 tháng Lỗi 1 đổi 1 trong 30 ngày),65,980000,Nam Định,https://img.lazcdn.com/g/p/a819fad4b27b1ec18e35d18ddb8f56a5.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104151963.html,"Điện thoại SS 22ut máy 2sim ram 12G/256G Chính Hãng, bảo hành 12 tháng",50,1200000,Hà Nội,https://img.lazcdn.com/g/p/549fc3fa7ee835d11af459d03d8cbd37.jpg_200x200q80.avif,<s>,<s>,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104151478.html,"Điện thoại oukitel  wp21 (Ram 12Gb,Rom 256Gb ,chống sốc,chống nước,pin khủng, pin 9.800mAh)",50,1109000,Nam Định,https://img.lazcdn.com/g/p/14502e16da2f013d6b77bf07b5f08305.jpg_200x200q80.avif,<s>,Điện thoại oukitel wp21,,256Gb,<s>
https://www.lazada.vn/products/pdp-i3104146557.html,"Điện thoạimi Mi 14 Utra Cấu hình mạnh, cày game nặng siêu mượt  (16+512GB) | Màn hình 6.73""",50,1400000,Long An,https://img.lazcdn.com/g/p/46adb94ff5bb2bb07e7386372409f852.jpg_200x200q80.avif,<s>,,<s>,<s>,<s>
https://www.lazada.vn/products/pdp-i3104135504.html,"Unihertz tank 2 Pro (pin 23800 mAh,Ram 24GB(12+12),Rom 512GB,máy chiếu 2.4K, Android 14,camera 100MP, NFC, cốc sạt 120W)",65,986300,Nam Định,https://img.lazcdn.com/g/p/28bcd5b0fedd6364f660f0ca0281250c.jpg_200x200q80.avif,<s>,Unihertz tank 2 Pro,,512GB,<s>
https://www.lazada.vn/products/pdp-i3104129951.html,"Điện thoại siêu phẩm SS_ A55 5G 128GB-Chính hãng newseal 100%, Bảo hành chính hãng 12 tháng.",50,1100000,Hà Nội,https://img.lazcdn.com/g/p/1d3dc590396f33e0b4fe9062d507d14f.jpg_200x200q80.avif,<s>,SS_ A55 5G,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104128501.html,"Điện thoại siêu phẩm SS_ z f0ld 5 256GB-Chính hãng mới 100%, Bảo hành chính hãng 12 tháng.",65,1120000,Nam Định,https://img.lazcdn.com/g/p/6e1e3696a85a2b650580f645ba8f2fc7.jpg_200x200q80.avif,<s>,SS_ z f0ld 5,<s>,<s>,12 tháng
https://www.lazada.vn/products/pdp-i3104119859.html,"Điện thoại Ss M51 2sim ram 8G/128G, Cấu hình Cao Chiến mọi Game mượt, Chụp ảnh đẹp, VÂN TAY OK",50,700000,Bắc Ninh,https://img.lazcdn.com/g/p/09690e5a3d594637b503730822509ecc.jpg_200x200q80.avif,<s>,<s>,,<s>,<s>
https://www.lazada.vn/products/pdp-i3104117880.html,"Điện thoại Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",50,800000,Bắc Ninh,https://img.lazcdn.com/g/p/a4a317aaa363f909b0125c001e29efa0.jpg_200x200q80.avif,<s>,"Red.mi Note 11 pro 2sim ram 8G/128G, Cấu hình mạnh, cày game nặng siêu mượt, VÂN TAY OK",,<s>,<s>
